name,foot,height,position
marcel-risse,right,183,Midfielder - Right Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
marco-hoger,right,182,Midfielder - Defensive Midfield
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
mark-uth,left,185,Forward - Second Striker
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
niklas-hauptmann,left,176,Midfielder - Central Midfield
noah-katterbach,left,180,Defender - Left-Back
noah-katterbach,left,180,Defender - Left-Back
noah-katterbach,left,180,Defender - Left-Back
rafael-czichos,left,187,Defender - Centre-Back
rafael-czichos,left,187,Defender - Centre-Back
rafael-czichos,left,187,Defender - Centre-Back
rafael-czichos,left,187,Defender - Centre-Back
rafael-czichos,left,187,Defender - Centre-Back
rafael-czichos,left,187,Defender - Centre-Back
sebastiaan-bornauw,right,191,Defender - Centre-Back
sebastiaan-bornauw,right,191,Defender - Centre-Back
sebastiaan-bornauw,right,191,Defender - Centre-Back
sebastiaan-bornauw,right,191,Defender - Centre-Back
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
simon-terodde,right,192,Forward - Centre-Forward
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
thomas-kessler,right,197,Goalkeeper
timo-horn,left,192,Goalkeeper
timo-horn,left,192,Goalkeeper
timo-horn,left,192,Goalkeeper
timo-horn,left,192,Goalkeeper
timo-horn,left,192,Goalkeeper
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
toni-leistner,right,190,Defender - Centre-Back
aaron-martin,left,180,Defender - Left-Back
aaron-martin,left,180,Defender - Left-Back
aaron-martin,left,180,Defender - Left-Back
aaron-martin,left,180,Defender - Left-Back
aaron-martin,left,180,Defender - Left-Back
aaron-martin,left,180,Defender - Left-Back
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
adam-szalai,right,193,Forward - Centre-Forward
alexander-hack,left,193,Defender - Centre-Back
alexander-hack,left,193,Defender - Centre-Back
alexander-hack,left,193,Defender - Centre-Back
alexander-hack,left,193,Defender - Centre-Back
cyrill-akono,left,190,Forward - Centre-Forward
cyrill-akono,left,190,Forward - Centre-Forward
cyrill-akono,left,190,Forward - Centre-Forward
cyrill-akono,left,190,Forward - Centre-Forward
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
daniel-brosinski,right,178,Defender - Right-Back
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
danny-latza,right,179,Midfielder - Central Midfield
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
devante-parker,right,175,Forward - Right Winger
edimilson-fernandes,right,190,Midfielder - Central Midfield
edimilson-fernandes,right,190,Midfielder - Central Midfield
edimilson-fernandes,right,190,Midfielder - Central Midfield
edimilson-fernandes,right,190,Midfielder - Central Midfield
edimilson-fernandes,right,190,Midfielder - Central Midfield
edimilson-fernandes,right,190,Midfielder - Central Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
erkan-eyibil,left,175,Midfielder - Attacking Midfield
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
florian-muller,left,192,Goalkeeper
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jeffrey-bruma,right,189,Defender - Centre-Back
jonathan-burkardt,right,181,Forward - Centre-Forward
jonathan-burkardt,right,181,Forward - Centre-Forward
jonathan-burkardt,right,181,Forward - Centre-Forward
jonathan-burkardt,right,181,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
karim-onisiwo,right,188,Forward - Centre-Forward
leandro-barreiro,right,174,Midfielder - Central Midfield
leandro-barreiro,right,174,Midfielder - Central Midfield
leandro-barreiro,right,174,Midfielder - Central Midfield
leandro-barreiro,right,174,Midfielder - Central Midfield
leandro-barreiro,right,174,Midfielder - Central Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
levin-oztunali,right,185,Midfielder - Right Midfield
moussa-niakhate,left,190,Defender - Centre-Back
moussa-niakhate,left,190,Defender - Centre-Back
moussa-niakhate,left,190,Defender - Centre-Back
moussa-niakhate,left,190,Defender - Centre-Back
moussa-niakhate,left,190,Defender - Centre-Back
moussa-niakhate,left,190,Defender - Centre-Back
pierre-kunde-malong,right,180,Midfielder - Central Midfield
pierre-kunde-malong,right,180,Midfielder - Central Midfield
pierre-kunde-malong,right,180,Midfielder - Central Midfield
pierre-kunde-malong,right,180,Midfielder - Central Midfield
pierre-kunde-malong,right,180,Midfielder - Central Midfield
pierre-kunde-malong,right,180,Midfielder - Central Midfield
ridle-baku,right,176,Defender - Right-Back
ridle-baku,right,176,Defender - Right-Back
ridle-baku,right,176,Defender - Right-Back
ridle-baku,right,176,Defender - Right-Back
ridle-baku,right,176,Defender - Right-Back
robin-quaison,right,183,Forward - Second Striker
robin-quaison,right,183,Forward - Second Striker
robin-quaison,right,183,Forward - Second Striker
robin-quaison,right,183,Forward - Second Striker
robin-quaison,right,183,Forward - Second Striker
robin-quaison,right,183,Forward - Second Striker
robin-zentner,right,195,Goalkeeper
robin-zentner,right,195,Goalkeeper
robin-zentner,right,195,Goalkeeper
robin-zentner,right,195,Goalkeeper
robin-zentner,right,195,Goalkeeper
robin-zentner,right,195,Goalkeeper
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
stefan-bell,right,192,Defender - Centre-Back
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
taiwo-awoniyi,right,183,Forward - Centre-Forward
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
ademola-lookman,right,174,Forward - Left Winger
amadou-haidara,right,175,Midfielder - Central Midfield
amadou-haidara,right,175,Midfielder - Central Midfield
amadou-haidara,right,175,Midfielder - Central Midfield
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
angelino,left,171,Defender - Left-Back
anton-rucker,both,186,Midfielder - Defensive Midfield
anton-rucker,both,186,Midfielder - Defensive Midfield
anton-rucker,both,186,Midfielder - Defensive Midfield
christopher-nkunku,right,175,Midfielder - Attacking Midfield
christopher-nkunku,right,175,Midfielder - Attacking Midfield
christopher-nkunku,right,175,Midfielder - Attacking Midfield
christopher-nkunku,right,175,Midfielder - Attacking Midfield
christopher-nkunku,right,175,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dani-olmo,right,179,Midfielder - Attacking Midfield
dayot-upamecano,right,186,Defender - Centre-Back
dayot-upamecano,right,186,Defender - Centre-Back
dennis-borkowski,right,184,Forward - Centre-Forward
dennis-borkowski,right,184,Forward - Centre-Forward
dennis-borkowski,right,184,Forward - Centre-Forward
dennis-borkowski,right,184,Forward - Centre-Forward
emil-forsberg,right,179,Forward - Left Winger
emil-forsberg,right,179,Forward - Left Winger
emil-forsberg,right,179,Forward - Left Winger
eric-martel,right,186,Defender - Centre-Back
eric-martel,right,186,Defender - Centre-Back
eric-martel,right,186,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
ethan-ampadu,right,182,Defender - Centre-Back
fabrice-hartmann,left,178,Forward - Right Winger
fabrice-hartmann,left,178,Forward - Right Winger
fabrice-hartmann,left,178,Forward - Right Winger
frederik-jakel,right,193,Defender - Centre-Back
frederik-jakel,right,193,Defender - Centre-Back
frederik-jakel,right,193,Defender - Centre-Back
frederik-jakel,right,193,Defender - Centre-Back
frederik-jakel,right,193,Defender - Centre-Back
gustav-grubbe,right,193,Defender - Left-Back
gustav-grubbe,right,193,Defender - Left-Back
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
hannes-wolf,left,179,Midfielder - Attacking Midfield
ibrahima-konate,right,194,Defender - Centre-Back
ibrahima-konate,right,194,Defender - Centre-Back
ibrahima-konate,right,194,Defender - Centre-Back
ibrahima-konate,right,194,Defender - Centre-Back
joscha-wosz,right,173,Midfielder - Attacking Midfield
joscha-wosz,right,173,Midfielder - Attacking Midfield
joscha-wosz,right,173,Midfielder - Attacking Midfield
kevin-kampl,right,178,Midfielder - Central Midfield
kevin-kampl,right,178,Midfielder - Central Midfield
kevin-kampl,right,178,Midfielder - Central Midfield
kevin-kampl,right,178,Midfielder - Central Midfield
