,name,age,date,mv
46150,jaime-ayovi,26,13,1440000
46151,jaime-ayovi,25,13,1130000
46152,jaime-ayovi,25,13,1130000
46153,jaime-ayovi,25,13,1130000
46154,jaime-ayovi,24,12,1130000
46155,jaime-ayovi,23,11,1620000
46156,jaime-ayovi,23,11,1620000
46157,jaime-ayovi,22,9,1620000
46158,jaime-ayovi,21,9,1620000
46159,jaime-ayovi,18,6,1620000
46160,jaime-ayovi,18,5,1620000
46161,jaime-ayovi,17,5,1620000
46162,joaquin-mateo,23,20,45000
46163,joaquin-mateo,23,20,45000
46164,joaquin-mateo,22,19,45000
46165,joaquin-mateo,21,18,45000
46166,joaquin-varela,26,21,428000
46167,joaquin-varela,24,20,428000
46168,joaquin-varela,22,18,675000
46169,joaquin-varela,22,18,675000
46170,joaquin-varela,21,17,675000
46171,juan-andrada,21,16,675000
46172,juan-andrada,18,13,675000
46173,juan-brunetta,24,21,4500000
46174,juan-brunetta,23,20,2160000
46175,juan-brunetta,22,19,1580000
46176,juan-brunetta,20,17,450000
46177,juan-brunetta,19,16,1580000
46178,juan-bolado,22,19,45000
46179,juan-bolado,18,15,1580000
46180,martin-garcia,25,20,23000
46181,martin-garcia,24,19,23000
46182,martin-garcia,23,18,23000
46183,leandro-vella,23,20,270000
46184,leandro-vella,22,19,113000
46185,leandro-vella,21,18,113000
46186,leandro-vella,20,17,113000
46187,leandro-vella,19,16,113000
46188,luciano-pizarro,23,20,90000
46189,luciano-pizarro,20,17,113000
46190,marcelo-freites,24,21,135000
46191,marcelo-freites,22,20,135000
46192,marcelo-freites,22,20,135000
46193,marcelo-herrera,21,19,23000
46194,marcos-rouzies,21,18,23000
46195,miguel-merentiel,26,21,180000
46196,miguel-merentiel,24,20,180000
46197,miguel-merentiel,23,19,180000
46198,miguel-merentiel,23,19,180000
46199,miguel-merentiel,22,18,180000
46200,miguel-merentiel,22,18,180000
46201,miguel-merentiel,21,17,90000
46202,miguel-merentiel,21,17,90000
46203,miguel-merentiel,21,17,90000
46204,miguel-merentiel,21,17,90000
46205,nahuel-arena,24,21,473000
46206,nahuel-arena,22,20,473000
46207,nahuel-arena,21,19,68000
46208,nahuel-arena,20,18,68000
46209,nahuel-arena,19,17,68000
46210,pablo-penaloza,24,12,68000
46211,pablo-penaloza,22,10,68000
46212,pablo-penaloza,21,9,68000
46213,roberto-ramirez,20,16,45000
46214,roberto-ramirez,18,14,68000
46215,rodrigo-rey,29,20,1080000
46216,rodrigo-rey,29,20,1350000
46217,rodrigo-rey,29,19,900000
46218,rodrigo-rey,28,19,1130000
46219,rodrigo-rey,26,17,1260000
46220,rodrigo-rey,23,14,45000
46221,rodrigo-rey,22,13,45000
46222,rodrigo-rey,21,12,45000
46223,santiago-garcia,26,16,405000
46224,santiago-garcia,24,14,540000
46225,santiago-garcia,23,13,630000
46226,santiago-garcia,22,12,1130000
46227,santiago-garcia,21,11,1800000
46228,santiago-garcia,18,8,1130000
46229,sebastian-lomonaco,21,19,675000
46230,sebastian-lomonaco,20,18,675000
46231,sebastian-lomonaco,17,15,675000
46232,tomas-badaloni,19,19,675000
46233,tomas-badaloni,17,17,675000
46234,tomas-cardona,26,21,2700000
46235,tomas-cardona,25,20,2700000
46236,tomas-cardona,23,18,450000
46237,tomas-cardona,23,18,450000
46238,tomas-cardona,22,17,225000
46239,tomas-cardona,22,17,225000
46240,tomas-cardona,21,16,225000
46241,tomas-cardona,20,15,225000
46242,valentin-burgoa,19,19,900000
46243,valentin-burgoa,18,18,225000
46244,wilder-cartagena,26,20,1350000
46245,wilder-cartagena,25,19,630000
46246,wilder-cartagena,25,18,630000
46247,wilder-cartagena,24,18,360000
46248,wilder-cartagena,21,15,90000
46249,wilder-cartagena,20,14,90000
46250,wilder-cartagena,18,12,90000
46251,zaid-romero,20,20,90000
46252,adrian-calello,33,20,270000
46253,adrian-calello,32,19,270000
46254,adrian-calello,31,18,270000
46255,adrian-calello,30,17,315000
46256,adrian-calello,28,15,450000
46257,adrian-calello,27,14,450000
46258,adrian-calello,26,13,810000
46259,adrian-calello,26,13,900000
46260,adrian-calello,22,9,1800000
46261,adrian-calello,20,7,900000
46262,agustin-casco,23,19,90000
46263,agustin-casco,22,19,90000
46264,agustin-casco,22,19,90000
46265,agustin-curruhinca,20,20,90000
46266,agustin-curruhinca,17,17,90000
46267,andres-chavez,27,18,2700000
46268,andres-chavez,26,17,3600000
46269,andres-chavez,26,17,3600000
46270,andres-chavez,25,16,3780000
46271,andres-chavez,23,14,3780000
46272,andres-chavez,19,10,3780000
46273,anthony-silva,29,16,135000
46274,anthony-silva,28,15,135000
46275,anthony-silva,27,14,135000
46276,anthony-silva,26,13,135000
46277,joao-talocha,31,20,495000
46278,joao-talocha,31,20,630000
46279,joao-talocha,30,19,810000
46280,joao-talocha,27,16,810000
46281,joao-talocha,24,13,810000
46282,joao-talocha,19,8,810000
46283,joao-talocha,19,8,810000
46284,joao-talocha,18,7,810000
46285,joao-talocha,17,6,810000
46286,joao-talocha,15,4,810000
46287,joao-talocha,13,2,810000
46288,cesar-ibanez,28,20,585000
46289,cesar-ibanez,27,19,720000
46290,cesar-ibanez,26,18,720000
46291,cesar-ibanez,26,18,720000
46292,cesar-ibanez,26,17,720000
46293,cesar-ibanez,25,17,720000
46294,cesar-ibanez,23,15,720000
46295,cesar-ibanez,23,15,720000
46296,cesar-ibanez,19,11,270000
46297,cesar-ibanez,17,9,45000
46298,ezequiel-navarro,19,20,90000
46299,ezequiel-navarro,19,20,45000
46300,federico-marin,22,20,45000
46301,federico-marin,22,20,45000
46302,federico-marin,22,19,45000
46303,federico-marin,21,19,45000
46304,federico-marin,21,19,45000
46305,fernando-coniglio,27,19,720000
46306,fernando-coniglio,27,19,900000
46307,fernando-coniglio,27,18,900000
46308,fernando-coniglio,26,18,1800000
46309,fernando-coniglio,25,17,405000
46310,fernando-coniglio,24,16,113000
46311,fernando-coniglio,24,16,113000
46312,fernando-coniglio,23,15,68000
46313,fernando-coniglio,23,15,68000
46314,fernando-coniglio,22,14,68000
46315,fernando-coniglio,21,13,68000
46316,fernando-coniglio,18,10,68000
46317,fernando-cosciuc,24,21,45000
46318,fernando-cosciuc,22,20,45000
46319,fernando-cosciuc,22,19,45000
46320,fernando-cosciuc,21,19,45000
46321,fernando-cosciuc,21,19,45000
46322,fernando-cosciuc,19,17,45000
46323,fernando-pellegrino,34,20,180000
46324,fernando-pellegrino,34,20,180000
46325,fernando-pellegrino,32,18,270000
46326,fernando-pellegrino,32,18,270000
46327,fernando-pellegrino,31,17,270000
46328,fernando-pellegrino,31,17,270000
46329,fernando-pellegrino,30,16,315000
46330,fernando-pellegrino,30,15,315000
46331,fernando-pellegrino,29,15,90000
46332,fernando-pellegrino,26,12,68000
46333,fernando-pellegrino,25,11,68000
46334,fernando-pellegrino,25,11,68000
46335,fernando-pellegrino,24,10,23000
46336,fernando-pellegrino,23,9,23000
46337,fernando-pellegrino,22,8,23000
46338,fernando-pellegrino,22,8,23000
46339,fernando-pellegrino,22,8,23000
46340,fernando-pellegrino,20,6,23000
46341,franco-romero,24,19,293000
46342,franco-romero,19,14,293000
46343,gonzalo-bettini,28,20,608000
46344,gonzalo-bettini,27,19,765000
46345,gonzalo-bettini,26,18,540000
46346,gonzalo-bettini,19,11,765000
46347,nacho-rodriguez,38,20,45000
46348,nacho-rodriguez,35,17,45000
46349,nacho-rodriguez,34,16,360000
46350,nacho-rodriguez,33,15,360000
46351,nacho-rodriguez,33,15,360000
46352,nacho-rodriguez,32,14,360000
46353,nacho-rodriguez,32,14,360000
46354,nacho-rodriguez,31,13,360000
46355,nacho-rodriguez,26,8,360000
46356,nacho-rodriguez,25,7,360000
46357,nacho-rodriguez,25,7,360000
46358,nacho-rodriguez,24,6,360000
46359,nacho-rodriguez,23,5,360000
46360,nacho-rodriguez,22,4,360000
46361,nacho-rodriguez,22,4,360000
46362,nacho-rodriguez,21,3,360000
46363,nacho-rodriguez,20,2,360000
46364,nacho-rodriguez,20,2,360000
46365,nacho-rodriguez,19,1,360000
46366,nacho-rodriguez,18,0,360000
46367,javier-mendoza,28,20,270000
46368,javier-mendoza,28,20,270000
46369,javier-mendoza,27,19,405000
46370,javier-mendoza,26,18,405000
46371,javier-mendoza,25,17,540000
46372,javier-mendoza,25,17,540000
46373,javier-mendoza,24,16,1080000
46374,javier-mendoza,22,14,1080000
46375,javier-mendoza,21,13,1080000
46376,joaquin-arzura,28,21,315000
46377,joaquin-arzura,27,20,315000
46378,joaquin-arzura,27,20,315000
46379,joaquin-arzura,26,19,810000
46380,joaquin-arzura,26,19,810000
46381,joaquin-arzura,26,19,810000
46382,joaquin-arzura,26,19,810000
46383,joaquin-arzura,25,18,1080000
46384,joaquin-arzura,25,18,1080000
46385,joaquin-arzura,24,17,1800000
46386,joaquin-arzura,23,16,630000
46387,joaquin-arzura,18,11,1800000
46388,juan-garro,25,18,3150000
46389,juan-garro,18,11,23000
46390,juan-vieyra,28,20,180000
46391,juan-vieyra,27,19,270000
46392,juan-vieyra,25,17,270000
46393,juan-vieyra,24,16,270000
46394,juan-vieyra,20,12,270000
46395,kevin-denis,31,12,270000
46396,kevin-denis,28,9,270000
46397,kevin-denis,27,8,270000
46398,kevin-denis,25,6,270000
46399,leandro-grimi,35,20,68000
46400,leandro-grimi,33,18,225000
46401,leandro-grimi,29,14,540000
46402,leandro-grimi,28,13,540000
46403,leandro-grimi,28,13,540000
46404,leandro-grimi,27,12,1080000
46405,leandro-grimi,27,12,1080000
46406,leandro-grimi,26,11,2700000
46407,leandro-grimi,23,8,1080000
46408,leandro-grimi,23,8,1080000
46409,leandro-grimi,23,8,1800000
46410,leandro-grimi,23,7,1800000
46411,leandro-grimi,22,7,1800000
46412,leandro-grimi,22,7,1800000
46413,leandro-grimi,21,6,1800000
46414,leandro-grimi,19,4,1800000
46415,lucas-merolla,23,18,1800000
46416,lucas-merolla,23,18,1800000
46417,lucas-merolla,22,17,1800000
46418,lucas-merolla,22,17,1800000
46419,lucas-merolla,21,16,1800000
46420,lucas-merolla,20,15,1800000
46421,marcos-benitez,18,19,1800000
46422,mariano-bareiro,26,21,1080000
46423,mariano-bareiro,25,20,1080000
46424,mariano-bareiro,25,20,1080000
46425,mariano-bareiro,24,19,1350000
46426,mariano-bareiro,24,19,1350000
46427,mariano-bareiro,21,16,45000
46428,mariano-bareiro,20,15,1350000
46429,martin-ojeda,23,21,315000
46430,martin-ojeda,21,20,315000
46431,martin-ojeda,21,20,315000
46432,martin-ojeda,20,19,360000
46433,martin-ojeda,18,17,360000
46434,martin-ojeda,17,16,360000
46435,mauro-bogado,35,20,180000
46436,mauro-bogado,34,19,180000
46437,mauro-bogado,34,19,180000
46438,mauro-bogado,30,15,450000
46439,mauro-bogado,26,11,630000
46440,mauro-bogado,25,10,630000
46441,mauro-bogado,25,9,720000
46442,mauro-bogado,23,8,180000
46443,mauro-bogado,23,8,180000
46444,mauro-bogado,19,4,180000
46445,nicolas-cordero,20,19,180000
46446,nicolas-cordero,20,19,180000
46447,nicolas-romat,32,20,180000
46448,nicolas-romat,31,19,270000
46449,nicolas-romat,30,18,360000
46450,nicolas-romat,30,18,360000
46451,nicolas-romat,29,17,225000
46452,nicolas-romat,28,16,180000
46453,nicolas-romat,25,13,180000
46454,nicolas-romat,24,12,180000
46455,nicolas-romat,23,11,180000
46456,nicolas-romat,22,10,180000
46457,nicolas-romat,20,8,180000
46458,norberto-briasco,20,16,180000
46459,pablo-orozco,23,19,180000
46460,pablo-orozco,21,17,180000
46461,rafael-ferrario,20,20,180000
46462,rodrigo-cabral,20,20,90000
46463,rodrigo-cabral,18,18,180000
46464,rodrigo-gomez,27,20,720000
46465,rodrigo-gomez,27,20,720000
46466,rodrigo-gomez,26,19,675000
46467,rodrigo-gomez,26,19,675000
46468,rodrigo-gomez,26,19,675000
46469,rodrigo-gomez,26,18,675000
46470,rodrigo-gomez,25,18,1080000
46471,rodrigo-gomez,23,16,3240000
46472,rodrigo-gomez,23,15,2480000
46473,rodrigo-gomez,22,15,900000
46474,rodrigo-gomez,21,14,1800000
46475,santiago-achaval,25,20,23000
46476,santiago-achaval,24,19,23000
46477,santiago-achaval,23,18,23000
46478,santiago-achaval,23,18,23000
46479,santiago-achaval,22,17,23000
46480,santiago-achaval,22,17,23000
46481,santiago-achaval,21,16,23000
46482,santiago-achaval,20,15,23000
46483,santiago-achaval,15,10,23000
46484,santiago-hezze,19,20,23000
46485,saul-salcedo,21,18,1580000
46486,saul-salcedo,21,18,1580000
46487,saul-salcedo,20,17,1580000
46488,saul-salcedo,19,16,1580000
46489,sebastian-ramirez,28,20,315000
46490,sebastian-ramirez,27,19,360000
46491,sebastian-ramirez,26,18,360000
46492,sebastian-ramirez,26,18,405000
46493,sebastian-ramirez,24,16,450000
46494,sebastian-ramirez,21,13,68000
46495,sebastian-ramirez,21,12,68000
46496,sebastian-ramirez,20,12,68000
46497,sebastian-ramirez,19,11,68000
46498,walter-perez,22,20,1170000
46499,walter-perez,22,20,1350000
46500,walter-perez,20,18,1170000
46501,alan-franco,21,17,1170000
46502,alan-franco,19,15,1170000
46503,alan-sonora,21,19,1170000
46504,alan-sonora,20,18,1170000
46505,alan-velasco,17,19,225000
46506,alan-velasco,17,19,225000
46507,alexander-barboza,24,19,4050000
46508,alexander-barboza,24,19,4050000
46509,alexander-barboza,23,18,3600000
46510,alexander-barboza,22,17,1620000
46511,alexander-barboza,22,17,1620000
46512,alexander-barboza,21,16,1620000
46513,alexander-barboza,21,15,1620000
46514,alexander-barboza,20,15,1620000
46515,andres-roa,28,21,1800000
46516,andres-roa,28,20,1800000
46517,andres-roa,26,19,1440000
46518,andres-roa,26,19,1440000
46519,andres-roa,25,18,495000
46520,andres-roa,22,14,495000
46521,andres-roa,21,14,495000
46522,andres-roa,21,13,495000
46523,andres-roa,20,13,495000
46524,andres-roa,20,13,495000
46525,braian-romero,30,21,1350000
46526,braian-romero,29,20,1350000
46527,braian-romero,29,19,1710000
46528,braian-romero,28,19,2250000
46529,braian-romero,27,18,1130000
46530,braian-romero,25,16,675000
46531,braian-romero,24,15,1130000
46532,brian-martinez,23,19,90000
46533,brian-martinez,23,19,90000
46534,brian-martinez,22,18,90000
46535,brian-martinez,22,18,90000
46536,brian-martinez,22,18,90000
46537,brian-martinez,21,17,90000
46538,brian-martinez,20,16,90000
46539,carlos-benavidez,20,18,1800000
46540,carlos-benavidez,18,16,90000
46541,cecilio-dominguez,27,20,2700000
46542,cecilio-dominguez,26,20,3600000
46543,cecilio-dominguez,26,20,3600000
46544,cecilio-dominguez,25,19,2700000
46545,cecilio-dominguez,23,17,2700000
46546,cecilio-dominguez,21,15,2700000
46547,cecilio-dominguez,20,14,2700000
46548,cecilio-dominguez,20,14,2700000
46549,cecilio-dominguez,18,12,2700000
46550,diego-mercado,23,20,90000
46551,diego-mercado,23,20,45000
46552,diego-mercado,20,17,90000
46553,domingo-blanco,24,19,900000
46554,domingo-blanco,23,18,315000
46555,domingo-blanco,22,17,135000
46556,domingo-blanco,22,16,90000
46557,domingo-blanco,20,15,45000
46558,domingo-blanco,19,14,45000
46559,emanuel-mercado,23,20,45000
46560,emanuel-mercado,22,19,45000
46561,emanuel-mercado,21,18,45000
46562,enzo-martinez,23,21,473000
46563,enzo-martinez,22,20,473000
46564,enzo-martinez,20,18,473000
46565,fabricio-bustos,20,16,1170000
46566,diego-da-rosa,29,18,135000
46567,diego-da-rosa,28,17,68000
46568,diego-da-rosa,22,11,113000
46569,francisco-delorenzi,22,20,653000
46570,francisco-delorenzi,22,19,720000
46571,francisco-delorenzi,21,19,720000
46572,francisco-delorenzi,21,19,720000
46573,gaston-silva,26,20,1620000
46574,gaston-silva,23,17,1080000
46575,gaston-silva,23,17,1080000
46576,gaston-silva,22,16,1620000
46577,gaston-silva,20,14,900000
46578,gaston-silva,18,12,1620000
46579,gaston-togni,22,19,1800000
46580,gaston-togni,21,18,135000
46581,gaston-togni,20,17,1800000
46582,ignacio-medina,30,11,248000
46583,ignacio-medina,29,10,315000
46584,ignacio-medina,29,10,315000
46585,ignacio-medina,28,9,315000
46586,ignacio-medina,27,8,315000
46587,ignacio-medina,27,8,315000
46588,ignacio-medina,25,6,315000
46589,ignacio-medina,23,4,315000
46590,ignacio-medina,22,3,315000
46591,ignacio-medina,-74,7,315000
46592,juan-di-lorenzo,22,20,315000
46593,juan-di-lorenzo,21,18,315000
46594,juan-di-lorenzo,20,18,315000
46595,juan-di-lorenzo,20,18,315000
46596,juan-sanchez-mino,30,20,3150000
46597,juan-sanchez-mino,26,16,2250000
46598,juan-sanchez-mino,26,16,2250000
46599,juan-sanchez-mino,26,16,2520000
46600,juan-sanchez-mino,26,15,2520000
46601,juan-sanchez-mino,25,15,2520000
46602,juan-sanchez-mino,24,14,2700000
46603,juan-sanchez-mino,19,9,2700000
46604,juan-sanchez-mino,18,8,2700000
46605,julian-vitale,25,20,270000
46606,julian-vitale,24,19,225000
46607,julian-vitale,23,18,270000
46608,julian-vitale,23,18,270000
46609,julian-vitale,22,17,405000
46610,julian-vitale,20,15,270000
46611,leandro-fernandez,29,20,1440000
46612,leandro-fernandez,29,19,1800000
46613,leandro-fernandez,28,19,1350000
46614,leandro-fernandez,25,16,2520000
46615,leandro-fernandez,23,14,270000
46616,leandro-fernandez,23,14,270000
46617,leandro-fernandez,23,14,270000
46618,leandro-fernandez,22,13,270000
46619,leandro-fernandez,21,12,270000
46620,leandro-fernandez,21,12,135000
46621,leandro-fernandez,18,9,270000
46622,lucas-gonzalez,23,20,270000
46623,lucas-gonzalez,22,19,270000
46624,lucas-lezcano,20,19,270000
46625,lucas-romero,25,19,2250000
46626,lucas-romero,22,16,2700000
46627,lucas-romero,18,12,2250000
46628,marcos-landaburu,20,20,2250000
46629,martin-campana,31,20,1980000
46630,martin-campana,28,17,1620000
46631,martin-campana,28,16,1620000
46632,martin-campana,27,16,1080000
46633,martin-campana,24,13,450000
46634,martin-campana,22,11,180000
46635,martin-campana,21,10,225000
46636,martin-campana,19,8,225000
46637,martin-campana,18,7,225000
46638,martin-campana,18,7,225000
46639,mauro-molina,23,21,405000
46640,mauro-molina,21,20,405000
46641,mauro-molina,20,19,90000
46642,irving-zurita,29,20,585000
46643,irving-zurita,28,19,720000
46644,irving-zurita,28,19,270000
46645,irving-zurita,27,18,270000
46646,irving-zurita,27,18,135000
46647,irving-zurita,24,15,135000
46648,irving-zurita,22,13,135000
46649,irving-zurita,21,12,135000
46650,irving-zurita,18,9,135000
46651,milton-alvarez,29,18,135000
46652,milton-alvarez,27,16,135000
46653,milton-alvarez,26,15,135000
46654,milton-alvarez,24,13,135000
46655,milton-alvarez,22,11,135000
46656,milton-alvarez,19,8,135000
46657,pablo-hernandez,32,17,2250000
46658,pablo-hernandez,32,17,2250000
46659,pablo-hernandez,31,16,2250000
46660,pablo-hernandez,31,16,2250000
46661,pablo-hernandez,30,15,7200000
46662,pablo-hernandez,30,15,7200000
46663,pablo-hernandez,30,15,7200000
46664,pablo-hernandez,29,14,7200000
46665,pablo-hernandez,27,12,8100000
46666,pablo-hernandez,23,8,2880000
46667,pablo-hernandez,22,7,2880000
46668,pablo-hernandez,22,7,2880000
46669,pablo-hernandez,21,6,2880000
46670,pablo-hernandez,20,5,2880000
46671,pablo-hernandez,19,4,2880000
46672,renzo-bacchia,21,20,293000
46673,renzo-bacchia,19,18,293000
46674,renzo-bacchia,18,17,293000
46675,renzo-bacchia,18,17,293000
46676,renzo-bacchia,17,16,293000
46677,renzo-bacchia,15,14,293000
46678,renzo-bacchia,14,13,293000
46679,sergio-barreto,21,20,135000
46680,sergio-barreto,17,16,293000
46681,sergio-ojeda,27,19,180000
46682,sergio-ojeda,26,18,180000
46683,sergio-ojeda,26,18,180000
46684,sergio-ojeda,25,17,180000
46685,sergio-ojeda,25,17,180000
46686,sergio-ojeda,23,15,180000
46687,silvio-romero,30,18,3150000
46688,silvio-romero,28,16,2700000
46689,silvio-romero,27,15,2930000
46690,silvio-romero,26,14,2250000
46691,silvio-romero,25,13,2480000
46692,silvio-romero,22,10,360000
46693,silvio-romero,18,6,2480000
46694,thomas-ortega,19,20,180000
46695,thomas-ortega,18,19,180000
46696,agustin-rossi,25,20,1440000
46697,agustin-rossi,24,19,2250000
46698,agustin-rossi,24,19,2250000
46699,agustin-rossi,24,19,2480000
46700,agustin-rossi,22,17,675000
46701,agustin-rossi,22,17,675000
46702,agustin-rossi,21,16,630000
46703,agustin-rossi,20,15,630000
46704,agustin-rossi,18,13,630000
46705,alejo-tabares,19,20,630000
46706,alexandro-bernabei,20,20,630000
46707,jose-peralta,27,19,630000
46708,jose-peralta,26,18,630000
46709,jose-peralta,23,15,630000
46710,brian-aguirre,17,20,630000
46711,carlos-auzqui,31,21,1800000
46712,carlos-auzqui,29,20,1800000
46713,carlos-auzqui,29,20,1800000
46714,carlos-auzqui,28,19,2030000
46715,carlos-auzqui,28,19,2030000
46716,carlos-auzqui,27,18,1800000
46717,carlos-auzqui,26,17,1800000
46718,carlos-auzqui,19,10,1800000
46719,carlos-soler,20,17,360000
46720,carlos-soler,18,15,360000
46721,carlos-soler,17,14,360000
46722,cristian-torres,23,19,270000
46723,cristian-torres,23,19,270000
46724,cristian-torres,23,19,270000
46725,cristian-torres,19,15,270000
46726,ezequiel-munoz,30,20,1080000
46727,ezequiel-munoz,29,19,900000
46728,ezequiel-munoz,27,17,2700000
